Indeks,Komentar,Label,Label_Validator
54804,maaf 😭🙏,0,0.0
54805,ngpo man,0,0.0
54807,maaf ya ka uen😭,0,0.0
54808,gk usah di tf lagian duit hasil numpang naik karir not my style,0,0.0
54809,pliss maaf bgt🙏🙏,0,0.0
54811,apalah gabakal di tf percaya aja sama lc😂,0,0.0
54812,ini ikutin challenge nya ya jangan dihujat😭,0,0.0
54813,untuk apa menghina padahal diri sendiri tidak sempurna 🙂‍↕️,0,0.0
54814,lagi sibuk tf aja,0,0.0
54815,nih 1m,0,0.0
54818,aku orangnya ga tegaan ka langsung tf aja,0,0.0
54819,hargai guys lagi jualan dia 😏,0,0.0
54820,jualan apa,0,0.0
54821,anj cantik banget,0,0.0
54822,bukan ngatain itu🗿,0,0.0
54823,aura lc nya kuat banget,0,0.0
54824,maaf banget kakkkkkkkk🙏🙏😭😭,0,0.0
54825,tidak di hina pun sudah hina,0,0.0
54826,gk bisa menyakiti perasaan org hanya untuk duit,0,0.0
54827,terkenal gegara yohan aj bangga😹😘,0,0.0
54828,tanpa dihujat pun suda hina,0,0.0
54833,isi vt yohan selalu bareng guen tapi isi vt guen ga selalu ada yohan cuman cinta sepihak ya,0,0.0
54834,yahaha pacar yohan,0,0.0
54835,tips ngemis like🗿,0,0.0
54837,korban moon taeil,0,0.0
54838,cantikyoooo beruntung cok yohan dapet cewek anime🤣🙈,0,0.0
54839,kak gimana kalo plot twist yohan yang ninggalin kakak nya 🗿,0,0.0
54841,pencarianku gwen 8 menit🗿,0,0.0
54842,nanti yohan ngamuk,0,0.0
54843,hai cantikk ngga nyakitin si tp nyakitin hati yohan😅,0,0.0
54844,yohan cuman bisa hyper balmond,0,0.0
54845,keliatan yohan udah bosen sama uen terutama dari sikap lantaran malas mengakhiri aja dan ikuti alur karena ketolong cantik juga palingan gak lama lagi juga udahan masih nunggu momen aja,0,0.0
54846,ges kemarin aku liat orang mirip yohan tapi sama cewe rambutnya item mukanya chindo lagi di restoran terus yohan nya suapin cewenya,0,0.0
54847,logo arsenal🗿😹,0,0.0
54849,logo arsenal 🗿,0,0.0
54850,pacar lu vintage,0,0.0
54851,kakek lu noh vintage,0,0.0
54852,@clown @ubay dillah7155 pacar lu vintage,0,0.0
54853,@ubay dillah7155 pacar lu vintage,0,0.0
54855,nyakitin demi uang ingatlah surah al hujurat ayat 11,0,0.0
54856,seleb kok cuma ngasih 100k minimal 1jt 😭,0,0.0
54857,cantik banget uen💞,0,0.0
54858,menyakiti uang demi orang sorry not my style,0,0.0
54859,terkenal karna yohan😹,0,0.0
54860,lagi males mikir kak tf aja langusng😌,0,0.0
54862,ga usah di hujat juga udah hina,0,0.0
54863,giliran disuruh guanya malah ga enak,0,0.0
54864,menghina orang demi uang sorry not my type,0,0.0
54865,gapantes di hujat si soalnya spek bidadari,0,0.0
54866,baru tau lc main tiktok,0,0.0
54867,apalah kau😂,0,0.0
54868,maap kaa,0,0.0
54869,magrib masih lama ya 🥺,0,0.0
54871,aku gk bisa hujat tpi klo mau sedekah aku terimah soalnya di kos udah nunggak 😭😭😭,0,0.0
54872,gumpalan pink,0,0.0
54873,calon istri walid 😹,0,0.0
54874,merasa dirinya sempurna kah pengen dihujat gitu 😹😹😹 candaaa,0,0.0
54875,fyp pas orang nya udah ga ada 😹,0,0.0
54876,di tf kagak dapat pahala iya🗿🗿,0,0.0
54877,klo dibentak yohan sih yg sakit apalagi bentak ny sambil melotot 😳,0,0.0
54878,gak dlu deh lagi puasa🗿,0,0.0
54879,perkara seratus ribu pada pedes2 bgt manusia mulutnya kepancing 🤣,0,0.0
54880,tidak suka nyakitin org karna gue pernah tersakiti,0,0.0
54881,lc kabupaten skrg rambutnya pirang,0,0.0
54882,ya kali gw nyakitin cwe cakep,0,0.0
54883,kurang ih cuma punya 100k ya,0,0.0
54884,nyakitin cewe sorry gw masih punya ibu 🥺,0,0.0
54885,friendly banget sih luu😂😂,0,0.0
54886,minta di hujat tp minta baik gmn maksudnya dah,0,0.0
54887,cantik bgtt,0,0.0
54888,kok blum nikah 😹👍,0,0.0
54889,dasar luu cantik bangett,0,0.0
54891,dasar rajin menabung anak berbakti dan baik hati,0,0.0
54892,gwen sama cantiknya dengan geby,0,0.0
54893,no no i can t,0,0.0
54894,maaf ga biasa nyakitin cewk☹️,0,0.0
54895,cntik bgt warna rambut kk,0,0.0
54896,kata papa aku cowo nggak boleh nyakitin cewe tapi menghargainya 🫡🫡,0,0.0
54897,panen pahala jirr🤣,0,0.0
54898,1jt lah,0,0.0
54899,gabisa pls ini terlalu sempurn,0,0.0
54900,@nayniynuy coba tf dlu ka takut penipuan🙏,0,0.0
54901,gwen lo cantik🤬,0,0.0
54902,udah sempurna kak,0,0.0
54904,zhuxin keluar dari moonton🗿,0,0.0
54905,dulu ada yg begini ujung² menghilang loh ytta,0,0.0
54906,lelaki sejati tidak akan menyakiti hati demi ke untungan sendiri😏😈,0,0.0
54907,gak boleh nyakitin cewe sorry not my stlye,0,0.0
54908,100k doang tch,0,0.0
54909,tali kehidupan 🗿,0,0.0
54910,singkat saja ……”paham”,0,0.0
54911,murah banget 100rb,0,0.0
54912,jgn dia cantik jangan hujat,0,0.0
54913,makin cantik ya kamu uen,0,0.0
54914,yng di hujat anti baper wkwk,0,0.0
54915,kamu cute,0,0.0
54916,ngapain di hujat orang kk ny cantik 😅,0,0.0
54917,100 ribu doang mah punya 😏,0,0.0
54918,oh ini lc baru owen 🗿😭🥹,0,0.0
54919,ujung ujungnya klarifikasi,0,0.0
54920,player ml bi like,0,0.0
54921,kasian yohan,0,0.0
54922,cantik kok,0,0.0
54923,rambut ajak ajak kn 💀,0,0.0
54924,yohan diambil orang,0,0.0
54925,kok kamu cantik kak,0,0.0
54926,dikit amat 100k,0,0.0
54927,gua sering yakitih hati orang tapi gk gini juga kali konsep yah,0,0.0
54928,ngespam pahala ke diri sendiri🗿,0,0.0
54929,ngg ah takut nyakitin anak orang🙏😂,0,0.0
54931,ini isyarat ya,0,0.0
54932,lah 100k doang😂😂,0,0.0
54934,ambil satu 🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕 tapi harus bayar dengan like,0,0.0
54935,niatnya pengen dapat 100k malah berakhir dicari polisi cybercrime 😞😞😞,0,0.0
54937,gamau 100k maunya sleep call😭,0,0.0
54939,tf aku 100 gc,0,0.0
54940,waduhh ga bisa pula🗿,0,0.0
54941,t evos,0,0.0
54942,digendong yohan🤭,0,0.0
54943,paling sama yohan numpang hidup 😂,0,0.0
54944,paveda dua ribuan,0,0.0
54946,adu jam begadang photo,0,0.0
54947,saman lagi,0,0.0
54948,🗿🗿 photo,0,0.0
54949,1 jam ny bg,0,0.0
54953,bocil sd ngomong doang mah bisa😹 aslinya gada duit mau tf 😹,0,0.0
54954,cewek se cantik ini di hujat gk bisa bujat gw tf aja🗿👍,0,0.0
54955,kok yohan mau nya sama musang yaa🤭 btw fungsi musang di atas 🤭,0,0.0
54957,ini bukan warga youtube jangan nantangin dah,0,0.0
54958,lu lc,0,0.0
54959,mirip guen,0,0.0
54960,gaboleh ngehujat org masa demi 100k rela dpt dosa wkwk😅,0,0.0
54961,apa yg mau di hujat gk ada kurang nya,0,0.0
54962,rambut nya xl,0,0.0
54963,aplah so cntik😹,0,0.0
54964,pacaran kok beda kasta 😹🙏,0,0.0
54965,yohan suruh mandi,0,0.0
54966,anjirr hino dutro bisa main tik tok😹😹,0,0.0
54967,maap bgt suer🙏,0,0.0
54968,lansg kelarif😭😭,0,0.0
54969,jir langsung klarifikssi,0,0.0
54970,yah gagal deh 50k nya wkwk,0,0.0
54971,bohong apanya,0,0.0
54972,gpp sesuai rikwes bang😭,0,0.0
54973,ang ang,0,0.0
54974,kayak gk iklahs gitu mangapnya,0,0.0
54975,bangg ini tugas p5😁😁😁,0,0.0
54976,hampir keselek gw bang lg makan 😭,0,0.0
54977,bagus bet jir kalo diet apalagi pinggang nya tipis terus tobrut aww😋😋,0,0.0
54978,nyakitin bngt ka liat stiker itu😭🗿,0,0.0
54979,@rizki @mhd rfq hoo,0,0.0
54980,jangan di bully ya teman teman☺,0,0.0
54981,buat p 5 kan luh,0,0.0
54982,bulldozer inimh,0,0.0
54983,udah ketebak pasti ada yang komen gini🤣,0,0.0
54984,kakak cantik langsing kalo dilihat pake sedotan 😏,0,0.0
54985,untung kameranya bagus🗿,0,0.0
54986,centang biru lagi😭,0,0.0
54987,@chaaramel keinget yg sebelah😭😭,0,0.0
54988,mirip si tapi mbanya ini cakep yang ono boro boro 😭🙏,0,0.0
54989,😁😁😁😁 langsung sungkem 😁😁😁,0,0.0
54990,awas aja klo gk kurus aku yg sakit hati baca komen lo😭,0,0.0
54991,lebih ke bus tj gak sih,0,0.0
54992,sumpilll kakk hatiku retak ini😔,0,0.0
54993,@sofia the second choice,0,0.0
54994,hino dutro apaan si cok serius nanya,0,0.0
54995,mm apa ya,0,0.0
54996,abu lahab komen,0,0.0
54997,@pramita novia jahat bgttttt🤣😭😭😭,0,0.0
54998,tiba2 banget hino dutro😭😭,0,0.0
54999,@sella turcica @sunrise🌞 @spbupertamini @chocobrow,0,0.0
55000,gw nyari hino dutro yang muncul ini jir😹,0,0.0
55001,kak maap,0,0.0
55002,lucuuu bgtt langsung klarif 😭😭,0,0.0
55003,klasifikasi tercepat😭,0,0.0
55004,lgsg minta maap😭😭😭,0,0.0
55005,lucu banget anjir 😭,0,0.0
55006,psti dia org gaenakan😭,0,0.0
55007,lucu banget langsung klarifikasi di tempat 😭😭,0,0.0
55008,aelah😭 ga jadi sakit hati😭,0,0.0
55009,kak blm jugaa😭😭,0,0.0
55010,kejadiannya begitu cepat😭,0,0.0
55011,@mee lucu babget bagi aku,0,0.0
55012,langsung sungkem,0,0.0
55013,wkwkwkw 😭,0,0.0
55014,wkwkw kak kamu lucu bgt😭,0,0.0
55015,langsung klarifikasi😭,0,0.0
55016,@ langsung minta maapp😭😭😭😭😭😭,0,0.0
55017,@koulin4mhdan hahahha,0,0.0
55018,hayoloh kak😭,0,0.0
55019,emg gaenakan bgt ya kak orgnya🤣,0,0.0
55020,langsung panik gitu jir,0,0.0
55022,baru juga lebaran 😭😭,0,0.0
55023,nyelekit bgt😭,0,0.0
55024,langsung klarif😭😭😭,0,0.0
55025,njrrr 😭😭,0,0.0
55026,kasian tapi lucu😂😂😂😂😂😂😂😂😂,0,0.0
55027,masker gue retakk luat lu klarif langsungg😭😭,0,0.0
55028,gausah minta maap rill kok😹😹,0,0.0
55029,langsung klarif dong😭😭😭😭,0,0.0
55030,@ℛ @yes or yas 😭😭,0,0.0
55032,nasib org ga enakan 😔,0,0.0
55033,kak lucuu baget ih langsung klarif😭,0,0.0
55034,sungkem ga lo😭,0,0.0
55036,wkwkw lucu bgt anj😭😭,0,0.0
55037,rewatch 2gether aj kak nnti nangis jg se lemaknya keluar,0,0.0
55038,heh 😭😭😭😭,0,0.0
55039,ga sedih itu nonton he s coming to me deh nangis kejer itu,0,0.0
55040,iya lagi anjir fak kata guel mah😭😭😭,0,0.0
55041,gila ni series😭,0,0.0
55042,nonton dimanaaa,0,0.0
55043,nangis karna kapal nya udh karam kak bukan karna cerita nya 😃,0,0.0
55044,parah ini mah kak 😔,0,0.0
55045,yt gmmtv,0,0.0
55046,asli anjir😭,0,0.0
55047,makasihh kak kamela,0,0.0
55048,theee shipperrrrr plsssss😭🙏,0,0.0
55049,yang bikin sedih cpnya ka😁,0,0.0
55050,sedih karna karam aja si ka😔,0,0.0
55051,sedih kck,0,0.0
55052,2gether anying,0,0.0
55053,nonton bad buddy kak sambil nginget kapal karam,0,0.0
55054,kurang kejer ini coba di tambahin bad buddy dangerous romamce,0,0.0
55055,tambahin series happy birthday who are you kak 😭😭,0,0.0
55056,kurang ihh tambahin love by chance coba😌,0,0.0
55057,tharntype jga ditambahin ga nih,0,0.0
55058,lagi kak rekomen series yg sad bgt,0,0.0
55059,jack and joker jg gasi,0,0.0
55060,jangan lupa bed friend kak bayangin kapalnya yang karam aja,0,0.0
55061,kl ini karam aja uda gpp 😭😭,0,0.0
55062,asbun bgttt😭,0,0.0
55063,ngkakkk bgt,0,0.0
55064,kocak 😭,0,0.0
55065,ya allaahhhh😭😭😭😭😭,0,0.0
55066,@portgas d ran amji😭😭😭,0,0.0
55067,gok 😭,0,0.0
55068,nonton bad buddy aja kak biar keluar sejiwa jiwanya,0,0.0
55069,anjirr tapi kurang sedih ah,0,0.0
55070,emg gak sedih sebenarnya wkwk aku komen krna kakaknya yg bikin vt pernah jd bw stan😭,0,0.0
55071,anjir phi😭,0,0.0
55072,blabar bleber bgt😭,0,0.0
55073,lailahaaillah 😭😭,0,0.0
55074,anak raikan anj🗿,0,0.0
55075,່ ‍ ‍‍ ‍ ‍ ‍ ‍ ‍ ‍‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍‍ ‍ ‍ ‍ ‍ ‍ ‍ ່ ‍ ‍‍ ‍ ‍ ‍ ︎⠀ ‍ ‍‍ ‍ ‍ ‍ ‍ ‍ ‍ ່ ‍ ‍‍ ‍ ‍ ‍  ‍ ‍‍ ‍ ‍,0,0.0
55076,kak ih kejauhan😭😭😭😭,0,0.0
55077,jangan 2gether mending theory of love ajaa aku suka bgt udh rewach 5x demen nangis😭,0,0.0
55078,senggol teros,0,0.0
55079,kak 🙏🙏😭😭,0,0.0
55080,@rannn gong bgt,0,0.0
55081,@avee di ingetin gini sm film horror 😭,0,0.0
55082,ga espek bakal ad org coment gini😔,0,0.0
55083,kakkk 😭🗿,0,0.0
55084,kocak 55555 😭😭😭,0,0.0
55085,wowowowowwowowoow ada penonton 2gether salawat tein woakeichdjxudyshx ❤❤,0,0.0
55086,lailahailallah 😭,0,0.0
55087,kak aku gaoaoa,0,0.0
55088,😭😭😭kaka bgt bca komen,0,0.0
55089,tinggal pilih aja klo series kapal karam😭😭,0,0.0
55090,hahahah bnr😭,0,0.0
55091,apasih orng ini ngikut²,0,0.0
55092,@ayu adimirah murti 🤣,0,0.0
55093,lucu bgt ajg 😭😭😭,0,0.0
55094,kakk malah diingetin lagi😔😔,0,0.0
55095,nonton how to make millions before grandma die aje 😭,0,0.0
55096,si any😭,0,0.0
55097,awowkwowk cekikikan,0,0.0
55098,tiba² banget 2gether phii 😭😭,0,0.0
55099,the miracle of teddy bear sihhh,0,0.0
55100,until we meet again 😍,0,0.0
55101,tambahin badbuddy juga kak😭🙏,0,0.0
55102,ini kenapa tiba2 bahas bl sih😭😭😭😭,0,0.0
55103,nangisin acting si bright kah,0,0.0
55104,kak 😊😊,0,0.0
55105,sedihan kinn porsche,0,0.0
55106,love by chance 2gether bed friends bru itu aja sih 🙏🏻,0,0.0
55107,bisa bisanya disuruh nonton 2gether😭👊🏻,0,0.0
55108,gaes aku dah lama hiatus nonton bl krna trauma sm lovebychance ada saran ga buat mulai nonton yg mana yg seru gtu hehe,0,0.0
55109,hahahahaahah rill,0,0.0
55110,yaampun pgn ktwa bgt tp lg di tmpat sepi😭,0,0.0
55111,kirain tadi nyonya puff lagi joget,0,0.0
55112,wahh kit bet nihh😭,0,0.0
55113,minta maap gaaa😭,0,0.0
55114,sabar vin,0,0.0
55115,@cel @666 @ n 😭😭,0,0.0
55116,anjj jah 😭,0,0.0
55117,ngakak bgt,0,0.0
55118,ini lucu bgtt😭😭 @129 @✧,0,0.0
55119,oqkwokaoama anjj,0,0.0
55120,yaallah😭😭🙏🙏@ 3 @🦞 @maa @luzcchie,0,0.0
55121,idd dosany😭😭,0,0.0
55122,cape bgt sm komennya😭,0,0.0
55123,jahat bgt plis tapi ngakak 😭,0,0.0
55124,@ulfa ainiah 🗿,0,0.0
55125,kak ini mah ga ngebuat sakit hati tpi lucu😭,0,0.0
55126,ih astaghfirullah ka☺,0,0.0
55127,ngakak bgt pls,0,0.0
55128,gue lg sariawan,0,0.0
55129,ini bnrn isi hati lu 😭😭😭😭😭,0,0.0
55130,ketawa kenceng😭,0,0.0
55132,@11314 @milkeyta🍭 @brokoli 🥦 pliss😔,0,0.0
55133,@darciey˖ 𐦍 pecah ketawak ku t,0,0.0
55134,@s baca komen🫵,0,0.0
55135,ikan buntal itu lucu nah,0,0.0
55136,sumpah ini paraj sih 😭,0,0.0
55137,eh anjr pas baca komen lu gw langsung scroll kebawah terus langsung nemu nyonya puff😭😭,0,0.0
55138,elu ih 😭😭😭,0,0.0
55139,ini deg bgt😭,0,0.0
55140,jauh bngt si dari josks,0,0.0
55141,ini mah kocak😂,0,0.0
55142,anzing 😭,0,0.0
55143,ini malah ngakak dia bacanya😭,0,0.0
55144,ini lucu sih😭,0,0.0
55145,anjir kak😭😭😭,0,0.0
55146,😭😭😭😭 sumpahhh parah bgt ini,0,0.0
55148,nyonya puff mk se😞,0,0.0
55149,eh haah lah🥰,0,0.0
55150,@i m wat𝕋 @변헤지 @ㅤㅤㅤㅤㅤㅤㅤㅤ komennyaa😭😭,0,0.0
55151,anjirr paprika jogett😭😭,0,0.0
55152,@americanoes @ina praptya @agnes malah lebih mirip ms puff si ibu d daripada kaka ini 😭🙏🏻,0,0.0
55153,iya lagi wkwkw,0,0.0
55154,iya ini mah ga mirip ms puff kalo ibu itu kan terlihat seperti huruf o 🤣😭,0,0.0
55155,doso anying,0,0.0
55156,terlalu jahat jir,0,0.0
55157,gong bgt anj,0,0.0
55158,nyonya puff😭😭😭😭😭😭,0,0.0
55159,jangan langsing kak aku beli celana uk 27 tapi masih kegedean tapi ngepas banget di paha mah 😭😭,0,0.0
55160,pake kamera 0 5 aja kak soalnya kepenuhan,0,0.0
55161,minta maap ga😭🫵🏻,0,0.0
55162,dia yang minta 😭,0,0.0
55164,wkwkwk sumpaa ini lucu bat sumpaa,0,0.0
55165,ya allah ya robbi 😭😭😭 @vernon bisonx @jungkookgf,0,0.0
55166,harusnya mah 0 6,0,0.0
55167,irfan ghafur tidak ada kesempatan,0,0.0
55168,kak lailahailallah,0,0.0
55169,haha cape bgt😭,0,0.0
55170,@𝐵𝒾𝒶𝓃 hahhhaahha,0,0.0
55171,anj 🥰,0,0.0
55172,@arcanenaas liat na😭,0,0.0
55173,anj anj😭😭😭😭,0,0.0
55174,lailahailallah 😭😭😭😭,0,0.0
55175,so smpe sini ng e😭,0,0.0
55176,ba rasa adek au kak,0,0.0
55178,woii 😭😭😭,0,0.0
55179,😭😭😭@🪡 @dini,0,0.0
55180,minta maap gaaa,0,0.0
55181,lancar banget,0,0.0
55182,hahahahahahahaha @issa,0,0.0
55183,parahhh ihh😭😭😭,0,0.0
55185,malah gw yg sakit hati,0,0.0
55186,kak ini kakaknya yang minta 🙏😭,0,0.0
55188,kak anjiiirrr😭😭😭,0,0.0
55189,anj wkwkwk,0,0.0
55190,oooowsyid 😭,0,0.0
55191,cpt mnt maap😭,0,0.0
55192,plsssss 😭😭😭,0,0.0
55194,gw yg kit hati,0,0.0
55195,sakit banget anjir,0,0.0
55196,pengganti hewan buat kurban nnti,0,0.0
55197,we see we dont judge,0,0.0
55198,ga ah ntar lu dapet pahala,0,0.0
55199,anjer 😭,0,0.0
55200,woiiiii notif gua jebol kocakkk,0,0.0
55201,kayanya ngga dapet deh kak kan dia yg suruh😭😭😭,0,0.0
55202,wkwk anj😭,0,0.0
55203,🐶 siapa tadi yang mangil,0,0.0
55204,makasih sudah mengingatkan bro😇🙏,0,0.0
55206,lucu bgt ajg😭😭😭😭,0,0.0
55207,@puyy @🪐 @🦕 @sasha🌀 @ᵘʳˡᵉᵛⁱᵃᵒᵗᵗ @bulan septiani 😆,0,0.0
55208,@human @za🍂 anjir😭,0,0.0
55209,kan dia yang nyuruhh,0,0.0
55210,aeelahh 😭😭😭,0,0.0
55211,iya ya 😔,0,0.0
55212,lah iya jir😭,0,0.0
55213,eh ha’ah lah 😭 tapi malaikat pasti tau kan klw kita disuruh 😭,0,0.0
55214,ga harusnya kita yg dpet pahala kan bisa buat orang ter inspirasi buat diett😌,0,0.0
55215,iya bet lagi😭,0,0.0
55216,g bang dia minta sendiri,0,0.0
55217,wkwkwk mana ya lagi😭,0,0.0
55218,gausah diet kak dah cakep juga,0,0.0
55219,ihh 😭😭,0,0.0
55220,iya jir,0,0.0
55221,kn dia yg suru kita 🤭,0,0.0
55222,iya jugak yaa😭😭,0,0.0
55223,wkkw bner😭,0,0.0
55225,lah iyaa😭😭😭😭,0,0.0
55226,udh liat,0,0.0
55227,sirik bgt,0,0.0
55228,ya bagus dong memangnya kenapa,0,0.0
55229,bagi like nya sini,0,0.0
55230,kagak mau rugi bgt cok,0,0.0
55231,gak mau dosa sndrian ya ka😭,0,0.0
55232,@athálètá 🔹 @liaaaya @masmas jowo,0,0.0
55233,@rii hijrah🇵🇸 😭😭,0,0.0
55234,sederhana tapi gojek cancel,0,0.0
55236,gua yang ga enakan berisik bnget hati gua dijalan😭,0,0.0
55237,heh lucu😭😭,0,0.0
55238,kak minta maap gak 😭😭,0,0.0
55239,ka astagaa😭,0,0.0
55240,sumpah kocak parah,0,0.0
55241,heh 😭 kok tau,0,0.0
55242,hehhh 😭😭😭😭,0,0.0
55243,@bayuu bay💐 @𝕻𝖚𝖙𝖗𝖆 @𝘼𝙡𝙡⚡ 😹,0,0.0
55245,org indo jago bgt kl uda soal ngehujat anj😭,0,0.0
55246,@paskalis ron @cat holic @paroki tiktok 😩😭🙏,0,0.0
55247,takut boncoss😭,0,0.0
55248,kokk bs kepikiran 😭😭,0,0.0
55249,@cacac0la2 @biells lucu bgttt,0,0.0
55250,lo menang anjay😭,0,0.0
55251,ka bjir😭,0,0.0
55252,eh ini mah gua juga bacanya deg😭,0,0.0
55253,astaga 🤭,0,0.0
55254,@hasbeeww bg review bg,0,0.0
55255,@death berry @zupherc monggo,0,0.0
55256,ini sihh😭😭😭😭,0,0.0
55257,@saturn 575 😭,0,0.0
55258,wkwk anjrit,0,0.0
55259,@nblhfr diva 😭,0,0.0
55260,ini lagi @asyenn,0,0.0
55261,@seby 𝜗𝜚˚⋆ 🤣🤣🤣🤣🤣,0,0.0
55262,@𓆝 𓆟 𓆞 𓆝 𓆛 @siapa gatau hahahhahahah gakuatt ihhhhh,0,0.0
55263,@athálètá 🔹 @liaaaya @masmas jowo 😭,0,0.0
55264,bs aja sayang,0,0.0
55265,damnn 😭,0,0.0
55266,uhhhhhh 😭,0,0.0
55267,masi boleh ikutan ga,0,0.0
55268,@shaniyaa lucu bgt,0,0.0
55269,saveg bajir menusuk lubuk hati dan jantung,0,0.0
55270,eh ini peserta yang mau ikut sumo ya,0,0.0
55271,raiden ih gaboleh gitu,0,0.0
55272,@geldi snjya🤣,0,0.0
55273,anjr skit bngt co,0,0.0
55274,@hibabe hahaha😭😭😭😭,0,0.0
55275,@namaku doh taohh😭😂,0,0.0
55276,badak sumatra,0,0.0
55277,please tambahin 15 kg lagi biar masuk ideal buat di ptg,0,0.0
55278,@𝟒𝟏 𝐬 mᥱllα ‹ 😭😭,0,0.0
55279,jgn kan gojek gocar pun nolak,0,0.0
55280,@fth nayy 😭😭😭,0,0.0
55281,segini mah lalamove tipe van juga mikir2,0,0.0
55282,njir 😭🤣 @sr leo girl 2 @sr leo girl,0,0.0
55283,inima buat idul adha jg bisa,0,0.0
55284,kak minta maap ga 😭🙏🏻,0,0.0
55285,@athálètá 🔹 @liaaaya @masmas jowo 😳😭,0,0.0
55286,@𝑨𝒛𝒖𝒓𝒂 𝑨𝒔𝒕𝒆𝒓𝒊𝒂 lailahaillaulahh😭😭😭,0,0.0
55287,@lauraa @sembarang @b @r i s k a,0,0.0
55288,capek bgt😭,0,0.0
55289,baru juga lebarann😭😭😭,0,0.0
55290,@🐛 @ʟᴇᴇ ʜᴇᴇsᴜᴇɴɢ ɢғ 🦌 @about s saqsaq👩🏻‍🎤 @—🅱️iqlissh @—hillaaa🫧🪩 @f0ofishh🪸— @— awaaaa🌪️,0,0.0
55291,@nisha bi 😭,0,0.0
55292,anjirrr nyess bgtt😭,0,0.0
55293,tak nak,0,0.0
55294,kak nyasar ya 😭😭,0,0.0
55295,kak 😭😭😭😭😭,0,0.0
55296,basi woi,0,0.0
55297,emg napa,0,0.0
55298,soalnya aku suka nemu komenan kek gtu,0,0.0
55299,gua yg sakit hati anj😭,0,0.0
55300,kakk ih kelewatan ini 😭😭😭,0,0.0
55301,@nazelll 💤 @herr @secondchoice @ceyeeeee @matchaalattee @🌬 anjim😭😭😭,0,0.0
55302,nyesek anjir,0,0.0
55303,@kanzz join gak😭🤣,0,0.0
