Komentar,Label,Label_Validator
bumi udah aman jadi cari uang dlu🤭,0,0.0
blom bg ultramegawati masih ada bg jahat dia,0,0.0
knp bg udah di kalahin bg bukanya dia punya monster tikus berdasi ya bg kuat itu gk mungkin kalah,0,0.0
panik panik😹😹😹,0,0.0
panik lh ultramegawati belom di kalahin bahaya negara kita,0,0.0
ehh ehh menangis dia wehhh,0,0.0
hayolo lu kan yg bikin dia nangis,0,0.0
astaghfirullah kak bukan nya lu yaa,0,0.0
ultramen ngamen buat ganti rugi banguna banguna yang dirusak sama ultramen,0,0.0
gadapet gaji wak ultramen🗿 fix kerja rodi🗿,0,0.0
jan kasik kendorrr antek antekkk😭😭😭🗿🗿🗿,0,0.0
kalo di sini bise vn,0,0.0
antek febbyy,0,0.0
ultraman mang eak,0,0.0
ultraman ngga ada yang pendek,0,0.0
itumah prematur bang,0,0.0
ultraman begitu gua kasih 20rb anjir😭😭😭😭,0,0.0
g pernah ketemu pls pdhl mau ikutan joget😭,0,0.0
gua jugaa cuma kalo ketemu pasti gua kasih 20rb😔😔,0,0.0
bnyk amat😭😭,0,0.0
ehh ehh begoyang diaa asekkkk,0,0.0
si ultraman juga lagi gabut akhirnya ngedangdut di pinggir kota garut,0,0.0
ultraman 🕺🕺💃💃,0,0.0
eh bagoyang dia🤣,0,0.0
ultraman mengdangdut,0,0.0
jangan membadut 🗿 pecah ketawa gw😭😭,0,0.0
woy photo,0,0.0
ultramen perasaan gw bukan badut dah🗿,0,0.0
yallah cape ketawa terys,0,0.0
eh eh ea ea,0,0.0
gua yg telat cabut🗿,0,0.0
hamil 😂,0,0.0
labubu ta iki,0,0.0
lalapan kamboja😹,0,0.0
katanya temen aku mau join bentar aku tag,0,0.0
@khaeva aja,0,0.0
ultramen siapa yang nangis orang lagi joget🗿,0,0.0
“harusnya lo cabut gue mau kentut”,0,0.0
anj 😭😭😭,0,0.0
login bg gw exp🗿,0,0.0
gw mid🗿,0,0.0
gas login🗿,0,0.0
ultraman mengdangdut,0,0.0
perasaan ulteramen di filem kagak gini dehh,0,0.0
ini yg asli nya 🗿🗿🗿,0,0.0
pas vidio ultramen ko nangis pas live sampe bawah sampe bawah,0,0.0
si cantik hanya gabut trus kentut 💃💃💃,0,0.0
seronok kali ultramen nii🕺🕺,0,0.0
yang jadi ultraman nya gen z plisss 🗿😭,0,0.0
eeh bagoyang dia,0,0.0
ultramen para penghibur,0,0.0
ultraman peduli apa gw,0,0.0
ultraman ganti profesi ya,0,0.0
dunia lagi aman makanya ultraman cari kerja sampingan 🗿,0,0.0
pantas dunia kacau ultramennya sibuk ngamen ga ngejaga dunia,0,0.0
harusnya lo cabut soalnya dia mau kentut,0,0.0
juruss apee tuu,0,0.0
bang jangan nangis🥹🥹,0,0.0
allahuakbar 😭,0,0.0
ultraman mana tahan💃,0,0.0
🤸🏻‍♀️eh eh bagoyang dia 💃🏻,0,0.0
jdii ikutt sedih aku bgg🥺,0,0.0
kerja sampingan🗿,0,0.0
day 1 ultramen joget😭😭,0,0.0
biru cuy,0,0.0
sa ae mini cooper,0,0.0
bukan joget juga🗿,0,0.0
dut dut dut😭😭,0,0.0
diingetin lgi anj😭,0,0.0
ultraman nangis no level,0,0.0
utramen dangdut weee 🤣😂,0,0.0
ultraman gaya bebas😭,0,0.0
ultraman yaelah santay aja kali,0,0.0
wasekkkk santaikan 🗿,0,0.0
hilang harga diri ultraman😫,0,0.0
ultramen jogetin ajahhh🤸🏻‍♀️🕺🏻🕺🏻,0,0.0
lagi makan keselek anjj 😭😭,0,0.0
jangan nangis entar di kasih permen loh,0,0.0
ultraman pake sendal 😭😭,0,0.0
are you oky,0,0.0
ultraman bileg bagoyang jo trng yg berkuasa di sni,0,0.0
ultraman lagi cuti,0,0.0
lebih baik menjadi ultraman dari pada menjalani cinta yang tak permanen 😊,0,0.0
ultraman apa begitu🕺🕺🕺🕺😂😂😂,0,0.0
harusnya lu cabut karnaa gua mau kentutt 😭,0,0.0
ultramen nya lagi ngamen 🗿,0,0.0
itukan ultramen deket rumah gw,0,0.0
ultramen nya malah jogett,0,0.0
ultraman perlu duit bosss💀,0,0.0
bisa aja lu,0,0.0
gift topi iqbal pristel,0,0.0
cewe mana yang nyakitin mu ultramen😭😭,0,0.0
sikatt goyangg teruss 💃💃💃💃,0,0.0
beneran membadut 😂,0,0.0
tag aa drawing euyy,0,0.0
udahhh kak mending mampir akun ku,0,0.0
ultraman hanyingggggg asikkk banget mbaduttt💃💃,0,0.0
eh asekkk,0,0.0
acil ke 2 🤣,0,0.0
ultraman ny lagi liburan tu dari melindungi bumi ultramen ny lagi bosan buang setres dulu baru lanjut kerjaan 🗿🗿🗿,0,0.0
aseekk jogetin bg,0,0.0
eh bagoyang dia,0,0.0
ultramen sedang tidak menjaga bumi😂😂,0,0.0
ketahuan sifat ultraman😂,0,0.0
ultraman e pasuruan kui og,0,0.0
maaf terlepas🙏,0,0.0
heboh bet ultramen nya🗿😑,0,0.0
jadi gejala awalnya gmna bg,0,0.0
ultramen kok nangis goyang lahh,0,0.0
biyas ultaramen berkelahi itu mala joget cui,0,0.0
ultramen ❎ ultrastress ✅,0,0.0
eh bentarrr napa ultramen pertama tadi kemana😭,0,0.0
ini joel bg,0,0.0
di bawah ada wahyu pke sound kayak ultramen,0,0.0
ultramen kalau gak ada monster ya gini lah,0,0.0
ultraman versi dugem ☺️🌚,0,0.0
tag ultramen kalian,0,0.0
@🐋 @c @fira @sunaryyi @auli aa🌼,0,0.0
@najwa @user @f s @nar @najwa @lalalalakkk @laiqa @🤷🏻‍♀️ @qillaaaa @❤️‍🔥 @auliaaa @s,0,0.0
@kim @nndaa @ɐ @cilok @talitaa penyuka kosmos @ahmd fauzan,0,0.0
@bi bil anjay @akuadalahnadya @viaaaaa @✯ @sipaaulia @shelaaa @faraaa 🧎🏻‍♀️,0,0.0
dusoo dusoo😭😭,0,0.0
@syifaaaa🦋 @tinaww🔥🔥 @tt1arqlvz @☆nia🥶🚀 @laa eh eh bagoyang dia,0,0.0
udh malihat🗿🗿,0,0.0
@kim @nndaa @ɐ @cilok @talitaa penyuka kosmos @ahmd fauzan,0,0.0
@iaa @chapa @┌ o ▽ o ┘♪ @⠀ ⠀ ⠀ ⠀᠌ᅠᅠ⠀᠌ᅠ᠌⠀᠌ᅠ @xyfitri🌷🌷 @raaazzzzkkkkaaaaa @algart @zieee @アッカーマン @villain😠 @👾 @sckiaa @chipiike2 @budi payakumbuh @lawes @a @ilaaaaaa😠 @qori ramadhani @ninda💥🔥 @hani💋💅 @★galang shahih ★ @tayaaa,0,0.0
@zrilcxx harusnya lo cabut karna gua mau kentut 😹😹,0,0.0
@fionel♤ hahahhaa,0,0.0
@shela andini @🪐 eh eh bagoyang dianyo😭,0,0.0
ampunnn dj😭😭,0,0.0
@fatma niken,0,0.0
@chann𐙚 @lovlyzhr4gx @dinda imuttt,0,0.0
@ig tarisaaa a @mufty pomalingo,0,0.0
@mass🅱️ @pithokpunk22 ayo beli baju ultramen,0,0.0
@26 juni ⚡️,0,0.0
@ p3d1 🦖 le joget andra,0,0.0
iya kan alumni ultraman haha,0,0.0
@ayinn 𐙚˙⋆,0,0.0
@ aidil adha,0,0.0
@habib 119 @🪐 @022ikky @01kyyy @𝙁𝙞𝙯𝙞𝙞𝙞𝙞𝙞🀄,0,0.0
@خليفة🌷 @nadhira azzahra @fens marselino 🤴 @sikecildari hst💫✨ @cihuyy,0,0.0
@12 ie anu cek kami😭😭😭,0,0.0
@c🍼 tuh dengerin,0,0.0
@d vi,0,0.0
@bunga melati 😭😭😭,0,0.0
@aca 😭😭😭😭😭inget te dia,0,0.0
@felzz workout😂🗿,0,0.0
udah ka jgn sedih ini temenku nganggur🥰 @nsya @allww,0,0.0
@nita nit ih jngn disakitin gt cowonya,0,0.0
@23 @zii zaa🧜🏻‍♀️🌷 @ndaaaaaaa @@ty4s ajaa • @🥨c0okiestann😼🍪 @draa🕸️ @⌑ ۫🍶 ⸼ׄᥣі𝗍𝗍ᥣᥱs𝗍4r ׅɞ｡° @febr @han @layyyxy @draa࿐ ࿔ ･ﾟ @★°youur i0ver🧚🏻‍♀️ @lalaaapoowzz @jupiter⚡ @ ecaa☆ﾟ ･ @risa👸 @kamu nanya @@sweetiepie caaᥫ᭡ @utuuu𐙚°• @awa⁶⁶ @tuuu✨ @@tyas aja• @jenny fransisca @tiara cahtari 🙏🏻😭,0,0.0
ultraman alah goyangin aja deh dari pda nangis ga guna🤙🏽😭,0,0.0
@ᅠᅠ ᠌ᅠᅠ⠀ ⠀‍ ‍‍ ‍ ‍ ‍ ‍ ‍ gc posting ulang😭,0,0.0
@່ ‍ @𝖓𝖆𝖆𝖜𝖘✯ @nasita @nasitawdy @𝑪𝒊𝒑𝒑 𝟎𝟐 @ck🚀 @n @𐙚,0,0.0
gw pernah nyawer ultraman lucu banget pliss😭😭😭,0,0.0
eh eh bagoyang dia,0,0.0
dalem bgt seharusnya lu cabut 😐,0,0.0
menangis or begoyang 🥰,0,0.0
eh eh bagoyang dia,0,0.0
suaranya tesedu sedu jir,0,0.0
ultraman nya kok kecil,0,0.0
eh astaghfirullah,0,0.0
@bellaaa ִֶָ,0,0.0
ultramen macam ape nih kecil sangat lah🗿,0,0.0
di luar nurul 🗿🗿,0,0.0
ultramen kok ga tinggi,0,0.0
sikattttt bg💃💃💃,0,0.0
@@☆adifaaa @kmelyaa dinah merre lah,0,0.0
kan jadi inget kapten amerika dalamot dalamut😞,0,0.0
@vernando gatra arvano pls lucu banget😭,0,0.0
utamakan pake cangcut,0,0.0
anjirr itu yang terakhir 😭😭😭😭,0,0.0
supaya tidak burut🗿😹😹,0,0.0
@qonita @nanay @vale @𝐀𝐋𝐅 ❦︎ ⌞阿尔夫⌝ @kia mso29 キノコ @ainun ent @ 伊基 •ikky @ 이자연 lee ja yeon — jeanneth @—elzetta naelle s mml49🔮 @ayachie @devano💣🏴‍☠️ 😭😭,0,0.0
allahuakbar 😭,0,0.0
istighfar yaampun😭,0,0.0
anjil astagfirullah joey 😭😭,0,0.0
ultramennya kayak imanuel anjer @syippp @jovitaa apa wak @joyy @tacaaa @rorrrr @ca֟ss ʚɞ @meyycnt🧐 @rara @🦮🐈🐈‍⬛🦊🐹🐧🦆 @shelly silvana @bgmann,0,0.0
mati x,0,0.0
gesit amat 😭,0,0.0
ultramen yoo sikat🕺🕺,0,0.0
@nona kecil🐣,0,0.0
harus nya lu cabut😞 bukan ngudut😞,0,0.0
ultraman mode fungkot 🗿,0,0.0
ultraman ngefunkot dulu gak si,0,0.0
siapa suruh jadi ultraman penyu,0,0.0
emang eluh ultramen🗿🗿,0,0.0
ᴀsᴇᴋᴋᴋᴋ ɢᴏʏᴀɴɢ ᴛᴇʀᴜs sss🤣🤣,0,0.0
ultraman gingga,0,0.0
ultramen nya joget fungkot pontianak,0,0.0
si botol yakul nangis 😹,0,0.0
lailahailallah lisa mariana😭,0,0.0
@aniviza29 benerbener dugong 1 ini agak lainn😭😭😭,0,0.0
pantesan dia mau di ewig ya ka 😅 ternya itu kelebihan nya😔,0,0.0
baca lailahailallah nya pke nada dangdut yang lg viral itu loh wkwk😭,0,0.0
aku baca lailahailallah nya keingat nada mak aku 😂,0,0.0
aku lg sedih nonton film india tiba2 mendadak 🤣🤣🤣ngakaka apa aku bentar lg gila,0,0.0
hahahahaha ngakakkk😁,0,0.0
aku baca nya pake nada lagi ka😁,0,0.0
ngik ngik 🤣🤣,0,0.0
😂😂😂😂😂😂😂😂😂 lagi kocak dia,0,0.0
@matchadepann muw 😭,0,0.0
aduuuh 😩,0,0.0
sabar ka😭🤣,0,0.0
ada aja tingkah dia lohhh🤣🤣,0,0.0
kocaaak bgt yaa😂😂😂,0,0.0
@𝐈 𝐅 𝐀 𝐇 🚩,0,0.0
kek ondel anjr,0,0.0
hahaha si low,0,0.0
muka dp😫😫😫,0,0.0
syukur ga di tinju dp,0,0.0
@yezzaaa 🎧ྀི♪⋆ ✮,0,0.0
di otakkkkk sma aku jg punya bukti 😔😔,0,0.0
@11 jpg,0,0.0
@ice americano 😭,0,0.0
@git @ meeeeyt♡ @pacetohhh,0,0.0
@b jpg @naaaaaaaa @lovly @ellanov,0,0.0
udah ada lisa mariana core sekarang 😌,0,0.0
maaf ya kak yang bener lisa mariana core wkwkwk,0,0.0
bentar lagi lisa mariana mentality😳,0,0.0
“ani ani no simpanan yes”😭😭,0,0.0
rekam no record yes di otak,0,0.0
kocakkk host udh kget da bukti🤭😅,0,0.0
tak bantu 😭😭😭😭,0,0.0
ayo bantu aku cari perbedaan record sama rekam kak🤣,0,0.0
dia yang wawancara saya berasa malunya😭😭😭😭,0,0.0
anu kak beda bhasa doang😭 astagaa lisa maripulang emang absurd sekali ya😵‍💫,0,0.0
dia diundang mmg untuk dipermalukan kan kak🤣🤣,0,0.0
dia sendiri yang mempermalukan dirinya sendiri jawabnya yang gak dia pikir dengan benar😭😭😭😭,0,0.0
kayanya seumur hidup bakal dibahas nerizen 😂,0,0.0
dia lulusan ap ya kok 😌,0,0.0
disimpen dimna disimpen di gbk😂😂😂,0,0.0
bakugann 🗿,0,0.0
apa cuma gue yg baca simpanan jadi simpanse😭,0,0.0
dia itu beli putus kan ya cmn dpke 3hr doang klo simpanan itu dinikahin sirih,0,0.0
anj udh serius itu nanya nya malah,0,0.0
mie kuah no mie rebus yes,0,0.0
mau disimpen di mana 😭,0,0.0
ani ani no gundik yess 😂,0,0.0
aku bacanya ani ani no simpanse yes 😭,0,0.0
simpanse yes,0,0.0
lain simpanse tapi kuda nil 🤣,0,0.0
dengan bangganya dia berkata begitu haha kok gak malu y,0,0.0
simpanse yes,0,0.0
ngakak bgttt anjirr sumpahh yaa ga kuat liat lisa mariana core😭😭,0,0.0
sm anjr mn aku lg mkn,0,0.0
sungguh terlalu kau larutan penyegar cap badak 🤭,0,0.0
ani ani no,0,0.0
menit keberapa lisa mariana di cakar dewi persik,0,0.0
😭😂🤣 makasi udah ngehibur dikala kesepian,0,0.0
gua ngakak,0,0.0
untung gak di masa 1studio,0,0.0
@vner220 ngakak x ak ina😭,0,0.0
kalau ada udah gercep juga ak cari kak 😂🤣😭,0,0.0
ngakak njir🤣🤣,0,0.0
di vedio yg lain bukan ini 😂😂😂,0,0.0
😁😁😁 ga kuat nahan tawa ampe hampir pipis 😁😁😁bsa nya ya bikin sya keselek,0,0.0
semoga ada part2 nya😂,0,0.0
😂😂😂😂😂😂 menghibur kali komen mu ngakak 😂😂,0,0.0
keselek woyyy 😂,0,0.0
@baby mochi @nfyrzc,0,0.0
betul betul kau lisa mariana,0,0.0
aaaa ngakak mo berak😭,0,0.0
gua lagi berak kak😭,0,0.0
tahan dulu jangan mules 🤣🤣🤣,0,0.0
kk aku ngakak sambil berak karna nonton sambil berak😭😂,0,0.0
kamu manis kk🙃,0,0.0
sini kak berak bareng kita terus lempar t4i nya ke dia,0,0.0
kebetulan kita sama jadi potong 😭🤣,0,0.0
makasih kaka,0,0.0
bacanya pake logat medan dapet feel nya syuumm 🤣,0,0.0
😭😭😭 @💤 @rr @🙃 @hell imdone @lovvvbird,0,0.0
@naur tonton sampe akhirrr,0,0.0
@fmniisz💋💅🏻 “di otak aku maksudnya” gongg bgt😭😭,0,0.0
palung mariana ga sii😭😭,0,0.0
lisa lincah slh😭😭😭😂😂😂😂,0,0.0
lisa blackping,0,0.0
ini beneran lisa mariana apa palung mariana,0,0.0
bikin malu diri sendiri nampak b nya🤣,0,0.0
😂😂😂😂😂 kota dor yuk wkwkwk,0,0.0
agak laen emang😭🤣🙏,0,0.0
@elaa💤 pecah ketawa sya 😭😭,0,0.0
lisa merana kak 🤣🤣🤣🤣,0,0.0
lama2 kayak agus kemaren ini 🤣🤣,0,0.0
ka mau tau cara nya pindah ke rekening itu uang dari otak 🤣🤣,0,0.0
@rich onty 😳,0,0.0
gimana ya respon kek beneran knp ga ketawa,0,0.0
@yiyi🍃 logat medan nya kerasa banget 😭🤣,0,0.0
@yuhuuu agak lain dia itu😭,0,0.0
betul betul membagongkan,0,0.0
nama gue maryana ga begitu amat,0,0.0
@nrsyaftri @risdaaaaa0 btul”😭,0,0.0
sabar kak sabar😭,0,0.0
@່ @⋆ 𐙚 ˚ @dell @riany @ra @rensa @linopa,0,0.0
nganga ih,0,0.0
kocak bgt anj😭😭,0,0.0
yg penting ada bukti,0,0.0
@pw @cancer gurl @cindy @♡ @biggest @kepitingcancic🩷,0,0.0
ani ani noo simpanse yess 😌😌,0,0.0
@🗑️ nna,0,0.0
di rekam di otakkk,0,0.0
@love cappucino🫰🏻 @🌀 😭😭😭😭,0,0.0
dah sedeng dia 😅,0,0.0
ada2 saja dp gebrakan ni org🤣🤣,0,0.0
ya allah bikin emosi 😂😂 sabar depe🥰,0,0.0
@rahmadini dhearizki,0,0.0
ani ani no❎ simpenan yess✅,0,0.0
@yenny elviraa,0,0.0
@ 4 16 pm panes,0,0.0
@lilik nindah,0,0.0
@tachii @prinsct ⭒,0,0.0
hahaha pecah bgt😭,0,0.0
dp kali ini termasuk kuat nahan emosi 🤣,0,0.0
udh esmosi kali tu ekspresinya mba dp😭,0,0.0
@salsaa @aera @ flwr🥀 @mark s gf @nda🫧 😭,0,0.0
kok bisa santai ya mbak dp,0,0.0
kesell bgttt 😭😭,0,0.0
@♍ @🦋 @glputra cape bet anj😭,0,0.0
coba di puter record di otaknya,0,0.0
ani ani no,0,0.0
huahahha ngakak cikk😭😭😭,0,0.0
di otak aku jg ada bukti memori aku pernah pacaran sama massimo☺️,0,0.0
@ndon ni🧿 @sbkti aku jg rekam di otak tiap kamu ngomong😭,0,0.0
iyo anjir😭😭😭,0,0.0
pecahh bgt anjirrr😭😭😭,0,0.0
@aphrodite ni orang kocak banget jir,0,0.0
dp sabar bgtt uda😭,0,0.0
@ponk yyy 😭💔,0,0.0
@username untung mami sabar🥰,0,0.0
@alifa1 @adit @steven 29 @cin☼☀︎ 😞😞,0,0.0
@pilllopss @@hanna risma wati,0,0.0
😭😭 bengekkkkk njirrrrr,0,0.0
masalah apa inii,0,0.0
101rb likes 😭😭😭,0,0.0
ngakak gue pecah saat scroll komentar,0,0.0
mbk aku ngakak 😭,0,0.0
gakuat plss dari td fyp nya ini mulu😭,0,0.0
brusaha positive thinking lo yang nanggepin,0,0.0
iya lagi,0,0.0
kak aq lgi makan piscok loh liat komen iki lngsung nyembur bin kesek aq 😭🤣,0,0.0
dasar betul betul kau lisa mariana 🤣,0,0.0
“di otak aku maksudnya” gongg bgt😭😭,0,0.0
😂😂😂😂😂 dengan pede bilang ada jelas ada 😂😂😂😂,0,0.0
@vebyherawati hahhaha sedunia ngakak melihat ini,0,0.0
dimana kk 😌😌,0,0.0
jelas sin di otaknya 😓😓🤔,0,0.0
nyesel sih denger sampe akhir 😭,0,0.0
dia ngomong gtu berasa lagi kek ngejoks coy bukan kaya ngomongin fakta gak sih😭😭😭,0,0.0
nampak x oon nyaa dia kan 🤣😂 tapi iyalah kalau pintar gak akan mau dia jd kek gt,0,0.0
@nazz @h @999 @🐞 @kurma gakuat😭😭😭,0,0.0
ngomong suka hati dia aja😭@zia @ca ha @acenn,0,0.0
ada bukti nya ada di otak 😭😭😭,0,0.0
@ğ ngakak gong bgt😭,0,0.0
@susshyme @lauraa˚⋆𐙚ᡣ𐭩˚ @swallowpelangi @amandadestia @nurulll ig nuyyyuy @a 😭😭😭😭😭,0,0.0
lucu bgt,0,0.0
ih parah bgt,0,0.0
iyaaa sumpah😭,0,0.0
@shywa @⋆ ˚ ☾ @mikaela demi apapun ngakakk 😭😭😭,0,0.0
mana bisa begitu kocak😭,0,0.0
ngakak banget😭,0,0.0
@@￶‍‍‍￶￶ ‍‍‍ 😭,0,0.0
😭😭😭😭 kacau,0,0.0
@dindee gakuat betul aku😭,0,0.0
woi knp si😭😭😭😭,0,0.0
ci ☺️,0,0.0
@cegilnya aza🤟🏻🗿,0,0.0
@lah emang @hyo @mie ayam @a @araa @yell 😭😭😭😭😭,0,0.0
mana udh serius lg,0,0.0
ngakak anj😭😭😭,0,0.0
@althea cn @ichaooooo🦥 @nopi🍓🍓 @isyaaa4 🤣,0,0.0
ngakak jir😭,0,0.0
iya jir lucu bgt di hp no diotak yes😭,0,0.0
@secret agent 9393 @capricornpride✨ @uhuuyyy 😭,0,0.0
@⋆ wkwkwkw ga kuatt,0,0.0
@yusuff arddsyh @arin aku ngakak😭,0,0.0
@kania verbina ginting 😭,0,0.0
bisa gituu😭😭😭,0,0.0
@se lla1😭,0,0.0
@aquarius 🌈 direkam diotaakk😭😭,0,0.0
@gangga argan gmna si😭,0,0.0
aku ngakak jam segini,0,0.0
aku ss pake mata,0,0.0
anjj bangettt😭😭😭,0,0.0
@mandalikaaaaa 🌸 😂😂😂😂😂 dengan pede bilang ada jelas ada 😂😂😂😂,0,0.0
guendeenggg janan🤣🤣🤣🤣,0,0.0
profesional bgt hostnyh😭😭😭,0,0.0
sangat membagongkan sekali 😂😂,0,0.0
terserah bgt😭,0,0.0
direkam di otak,0,0.0
dan 10 kali 20 kali aku dengar aku tetap ngakak di hal paling gong itu😂😔,0,0.0
gua gtu juga lah 😭,0,0.0
@ ✿ ‿ 😭😭,0,0.0
lailahaillah lisa stop yaa😭😭,0,0.0
pecah bgt ketawa gue anj😭😭,0,0.0
kak 😭🤣,0,0.0
ngadi ngadi emang😭,0,0.0
gakuad bgt bnyk komen nyaaaaa😭😭😭😭,0,0.0
ko inget sih 😭😭,0,0.0
@self ies @up to me lisa lisa😭😭😭,0,0.0
ngkk bgt😭😭😭,0,0.0
gong banget😭,0,0.0
@nur lisa,0,0.0
depe pusing kelihatanya🤣🤣,0,0.0
rada rada emang dlm hati ka depe🤣🤣,0,0.0
ini lebih pusing dr lagu2 yg dia nyanyiin😭😭,0,0.0
se kampungku ikut stres,0,0.0
udh pengen ngeludah kayanya kak 🥹,0,0.0
pulang pulang,0,0.0
jir ketauan hahah,0,0.0
jengkel x ya lebih tepatnya😂😂,0,0.0
@‧₊ ᵎᵎ 🦪 ⋅ ˚✮,0,0.0
nona ambon pica pica pica,0,0.0
bertele tele bgt ujungnya direkam diotak😭,0,0.0
mang orang edan ini si paus wkwkw,0,0.0
masih nangis trus baca komen kaka😂😂😂,0,0.0
mana serius bgt ngmongnya😭😭😭,0,0.0
anjay top komen cuy,0,0.0
jeboll wakk notif,0,0.0
stresss asbun 😭😭😭😭😭,0,0.0
demi allah lucu bgt😭😭😭,0,0.0
ga espek 😭,0,0.0
di otak 😭@•ﻌ• @matcha🧚‍♂️ @167 @່ @ln,0,0.0
kentir nemen yaa😭😭😭😭,0,0.0
@panggil aja puttt @ayāabɔ︩︪i 😭😭😭,0,0.0
@m u t i a 😂😂,0,0.0
sedmna mna🤣😭,0,0.0
@it s me🌸 😭🤣,0,0.0
iyaa anjir kirain beneran di rekam🤣,0,0.0
gong bnget kan😭🤣,0,0.0
jgn paus kak tp kudanil bengkak😭😂,0,0.0
coba di puter ot knya😂🤣,0,0.0
@putri maharani,0,0.0
hahahha hukum mah ga bisa via otak,0,0.0
bisa nya via dengkul yaa kan😭,0,0.0
kyaknya file dri otak hrus d transfer lewat bluetooth gtu mungkin bun👾,0,0.0
iya kayanya setiap jawaban dia emang rada rada ya ka,0,0.0
iya bun 😂 transfer file lwat share it😂,0,0.0
😂😂😂 kadang denger lm koment suka ikutan gila,0,0.0
dia kok pede bgt bilang gitu😭😭😭😭,0,0.0
bisa kaka nanti ber urusan sm dr bedah biar di bedah sekalian o taknya,0,0.0
apalagi lemak,0,0.0
anj ngakak😭😭😭,0,0.0
bisa nya via qris🤣🤣🤣,0,0.0
ahhaha betul kk,0,0.0
otaknya ada blutut nya kali kak 🤣,0,0.0
kayanya begitu ka,0,0.0
mungkin otak nya mau di serahkan ke penyidik nanti kak 😭😭😭,0,0.0
iya kayanya makin kesini kamin kesitu neng lm,0,0.0
ada buktinya loh diotaknya ntar otaknya diserahkn loh dipengadilan😁😁😁,0,0.0
semoga aja ya kk biar,0,0.0
lie detector test😂,0,0.0
bisa kk sama dengan otak,0,0.0
spill rekaman otak kalean😭,0,0.0
jngn ah bnykk bgtt soalnya rekamannya😭,0,0.0
wkwkwk termasuk rahasia sendiri ya kan kak sulit kalo mau dispill🤣🤣,0,0.0
udh ke mau ujian nasional rahasia negara wkkw,0,0.0
bener lg kak apalagi di otakku ada duit 1 m 😂,0,0.0
aku 5m kak tapi sayang ga bisa dicairkan 😭🤣🤣🤣,0,0.0
sama kak aku juga ga bisa di cairkan😭😂 gmn cara cair kan nya ya kak 😭,0,0.0
ah jgn ahh malu😥,0,0.0
duit duit duit 😔,0,0.0
dokter forensik kali ya kalau mau lihat bukti suara nya😭😭,0,0.0
woi 😭😭😭😭,0,0.0
gak bisa kak daya ingat ku kayak burung unta🙏🏻,0,0.0
gimana ya mksdnya,0,0.0
janji mantan yg blng ga akan ninggalin🥺,0,0.0
@aurelliaa woy😭😭😭,0,0.0
udah drum udah 😭,0,0.0
yang suka lupaaan ga di ajak 🤙🏻🤏🏻,0,0.0
@jiaa @vii spilll😭😭😭😭😭😭😭😭,0,0.0
capee bgt plsss,0,0.0
@saella capekkkk,0,0.0
orang gua cuma punya lo,0,0.0
haha ngakak banget jir😭,0,0.0
@07 cape iat komenannya 😭,0,0.0
kita nonton yg sama ternyata bes wkwkwkwk,0,0.0
aku udh bilang suka sma dia tpi dalem hatii sii😊,0,0.0
jangan ah nanti ke banned komentar nya,0,0.0
tidaaaak jangan sampai suami dengar jejak rekaman otak aku saat sebel sama beliau 😭😭😭,0,0.0
jgn ahh ada vn dri second choice soal nya🥺😅,0,0.0
duit 1t ka masih aman di memory otak gua,0,0.0
duit 500 jeti kak😭😁,0,0.0
kan gw pas main nunggu di rumah temen buat ke masjid gw kira mau lewat teman teman gw pas aku darin itu pa ustadz,0,0.0
pinjem buku sama bulpen kk buat list rekaman otak ku😭,0,0.0
@vveo spill materi praktikum kalian 😭,0,0.0
iwak peyek kak,0,0.0
kak aku ngakak bgt lohh😭😭😭😭,0,0.0
mw lihat isi rekaman di otak nya😭,0,0.0
@guard ng d simpang apa😭,0,0.0
bahkan aku lupa isi rekaman diotakku apa aja 😔😔,0,0.0
uang uang uang😂😩,0,0.0
mbededekk cok wkwkwk,0,0.0
spil sm pudding,0,0.0
aku simpan uang 5m,0,0.0
bukti nya di otakkk😭😭,0,0.0
sebenarnya uangku banyak 1 trilyun tapi ku rekam di otak🙄,0,0.0
@🍣🥑🧀 plisss🤣,0,0.0
jangn kak bahaya🤣,0,0.0
banyak kakk😭,0,0.0
koo rekaman otak ku kurang membantu tiap ujian yh @ciasixeyes @meys💋 @nonopiapio 😭😭😭😭😭😭😭,0,0.0
klo isi otak bisa di tunjukan ketawan semua klo otak ku isinya gitu2an terus,0,0.0
aku juga tadi pagi ke deller mobil niatnya mau beli pajero pas mau bayar uangnya mana uangnya masih ada di otak belum dipindahin ke dompet 😭,0,0.0
ga espek di otakk😭😭,0,0.0
ahahaha plis😭😭😭😭,0,0.0
isi otakku paling bnyak mkirin duit😭😭,0,0.0
@dndrhmdna spilll donggg😭,0,0.0
astaghfirullah kacauu 😭🤣,0,0.0
y8wu wi,0,0.0
hhahaha jdi pngen tau rekmn otk lo😭,0,0.0
uang 1m🙏,0,0.0
gamauu isinya aneh wkwk🤣,0,0.0
we ngenah dini kwkw,0,0.0
heh pulang😭🫵🏻,0,0.0
duit duit duit gw mau duit rekaman otak,0,0.0
seblak sih kk agak nyegerin 🥺😭,0,0.0
rekaman otak aku duit 10m yha😂🤣,0,0.0
rahasia kak rekaman di otak ku isinya duit tabung an😁😁,0,0.0
bener2 gong “rekam di otak”😭😭,0,0.0
gong bgt 😭🖐🏻,0,0.0
